16,16, 9.19768,23.1495
16,32, 6.11672,31.8375
16,48, 9.83947,55.1262
16,64, 9.87573,71.2642
16,80, 10.0789,87.2518
16,96, 10.2108,103.169
16,112, 10.7894,119.029
16,128, 10.8329,135.114
16,144, 10.9088,151.112
16,160, 11.1371,167.115
16,176, 11.1826,183.149
16,192, 11.1713,199.204
16,208, 11.8155,215.074
16,224, 12.0101,231.098
16,240, 12.1099,247.077
16,256, 0.843999,269.931
16,272, 12.9271,279.088
16,288, 12.9933,295.143
16,304, 13.1227,311.279
16,320, 13.2526,327.275
16,336, 13.7195,343.135
16,352, 13.9001,359.242
16,368, 14.0074,375.149
16,384, 14.1866,391.219
16,400, 14.2688,407.159
16,416, 14.9242,423.141
16,432, 14.8987,439.134
16,448, 15.1323,455.16
16,464, 15.2135,471.166
16,480, 15.7815,487.066
16,496, 15.877,503.168
16,512, 15.9569,519.234
16,528, 16.169,535.107
16,544, 16.7152,551.045
16,560, 16.7849,567.171
16,576, 16.931,583.203
16,592, 17.0404,599.221
16,608, 17.1994,615.196
16,624, 17.7878,631.157
16,640, 17.8501,647.211
16,656, 17.9988,663.144
16,672, 18.197,679.12
16,688, 18.2572,695.229
16,704, 18.8126,711.215
16,720, 18.9168,727.188
16,736, 19.1546,743.402
16,752, 19.1443,759.17
16,768, 19.7857,775.184
16,784, 19.9138,791.166
16,800, 19.8791,807.114
16,816, 20.22,823.183
16,832, 20.7372,839.131
16,848, 20.8093,855.115
16,864, 20.9933,871.326
16,880, 21.1273,887.137
16,896, 21.1549,903.241
16,912, 21.6965,919.215
16,928, 21.9777,935.064
16,944, 22.0295,951.147
16,960, 22.2003,967.179
16,976, 22.252,983.07
16,992, 22.8872,999.121
16,1008, 22.9689,1015.17
32,16, 25.0124,22.9902
32,32, 25.166,38.9902
32,48, 25.9269,55.0135
32,64, 25.9663,71.0441
32,80, 26.011,87.0743
32,96, 26.2007,103.02
32,112, 26.3103,119.056
32,128, 26.8411,135.077
32,144, 26.9657,151.012
32,160, 27.0682,167.016
32,176, 27.0667,182.944
32,192, 27.7294,199.115
32,208, 27.8475,215.046
32,224, 28.0233,231.088
32,240, 28.1711,247.098
32,256, 43.9235,252.159
32,272, 28.8169,279.028
32,288, 28.9301,295.006
32,304, 29.0642,310.985
32,320, 29.1475,326.949
32,336, 29.8526,342.981
32,352, 29.9221,359.006
32,368, 29.9961,375.028
32,384, 30.3684,391.114
32,400, 30.7867,407.121
32,416, 30.9103,423.042
32,432, 30.8952,439.026
32,448, 31.1146,455.081
32,464, 31.2237,471.087
32,480, 31.7514,487.009
32,496, 31.8751,503.049
32,512, 31.9813,519.101
32,528, 32.1448,535.058
32,544, 32.7069,550.945
32,560, 32.7376,567.031
32,576, 32.7671,583.131
32,592, 33.0072,599.081
32,608, 33.7908,615.071
32,624, 33.7458,631.132
32,640, 33.8478,647.161
32,656, 33.9785,663.115
32,672, 34.1786,679.097
32,688, 34.7089,695.032
32,704, 34.8289,711.017
32,720, 34.8996,727.023
32,736, 35.1596,743.132
32,752, 35.1359,759.115
32,768, 35.1412,775.116
32,784, 35.9003,791.023
32,800, 35.8479,806.944
32,816, 36.1852,823.06
32,832, 36.337,839.085
32,848, 36.8448,855.014
32,864, 36.8657,871
32,880, 37.0571,887.035
32,896, 37.145,903.005
32,912, 37.6446,919.045
32,928, 37.9949,934.952
32,944, 37.9975,951.029
32,960, 38.1381,967.028
32,976, 38.2049,983.068
32,992, 38.8561,999.046
32,1008, 39.0346,1015.06
48,16, 41.1264,22.9647
48,32, 41.1654,38.9169
48,48, 41.8233,54.9128
48,64, 41.8596,70.884
48,80, 42.0479,86.7564
48,96, 42.1489,102.886
48,112, 42.7348,119.018
48,128, 42.8087,134.941
48,144, 42.9683,150.886
48,160, 43.0919,166.873
48,176, 43.1671,182.916
48,192, 43.7611,199.003
48,208, 43.7901,214.952
48,224, 43.9606,230.971
48,240, 44.1872,246.974
48,256, 44.7406,262.926
48,272, 44.8185,279.096
48,288, 44.9631,294.88
48,304, 45.0833,310.912
48,320, 45.1533,326.915
48,336, 45.7364,342.935
48,352, 45.9105,358.926
48,368, 45.9875,374.958
48,384, 46.2235,390.9
48,400, 46.717,406.963
48,416, 46.8445,422.965
48,432, 46.9538,438.994
48,448, 47.0756,454.941
48,464, 47.7833,470.792
48,480, 47.791,486.934
48,496, 47.8951,502.976
48,512, 48.0216,518.972
48,528, 48.1112,534.969
48,544, 48.1771,550.909
48,560, 48.2083,566.996
48,576, 48.8921,583.017
48,592, 49.0691,598.92
48,608, 49.7479,614.999
48,624, 49.7576,631.021
48,640, 49.9752,646.946
48,656, 50.0221,662.907
48,672, 50.1295,678.987
48,688, 50.7,694.947
48,704, 50.86,710.913
48,720, 50.8939,726.875
48,736, 51.0978,742.927
48,752, 51.1627,758.948
48,768, 51.1643,774.861
48,784, 51.9076,790.899
48,800, 52.0372,806.878
48,816, 52.2134,822.952
48,832, 52.6693,838.943
48,848, 52.8598,854.958
48,864, 52.9359,870.909
48,880, 53.0539,886.909
48,896, 53.1321,902.892
48,912, 53.2533,919.032
48,928, 53.9598,934.947
48,944, 53.9915,950.903
48,960, 54.076,966.93
48,976, 54.1867,982.913
48,992, 54.9356,998.93
48,1008, 55.0378,1014.94
64,16, 57.0873,22.7519
64,32, 57.1674,38.8147
64,48, 57.7823,54.7318
64,64, 57.8866,70.8176
64,80, 58.02,86.7467
64,96, 58.1781,102.779
64,112, 58.8887,118.809
64,128, 58.7762,134.763
64,144, 58.941,150.762
64,160, 59.0537,166.824
64,176, 59.2234,182.86
64,192, 59.8823,198.861
64,208, 59.9285,214.858
64,224, 60.0669,230.833
64,240, 60.2434,246.785
64,256, 60.7595,262.74
64,272, 60.8885,278.761
64,288, 60.957,294.793
64,304, 61.0688,310.788
64,320, 61.1382,326.827
64,336, 61.8436,342.818
64,352, 61.8624,358.803
64,368, 62.1404,374.857
64,384, 62.2488,390.788
64,400, 62.614,406.765
64,416, 62.8294,422.809
64,432, 62.9583,438.851
64,448, 63.0599,454.815
64,464, 63.2218,470.778
64,480, 63.6812,486.742
64,496, 63.8677,502.751
64,512, 64.0593,518.777
64,528, 64.0897,534.767
64,544, 64.1586,550.846
64,560, 64.1662,566.91
64,576, 64.9089,582.821
64,592, 65.1934,598.782
64,608, 65.1866,614.757
64,624, 65.7851,630.843
64,640, 65.9752,646.769
64,656, 66.0224,662.732
64,672, 66.1489,678.93
64,688, 66.2437,694.885
64,704, 66.8118,710.754
64,720, 66.8515,726.864
64,736, 67.1839,742.764
64,752, 67.2434,758.743
64,768, 67.7938,774.812
64,784, 67.8779,790.804
64,800, 67.924,806.81
64,816, 68.2042,822.913
64,832, 68.7609,838.752
64,848, 68.7799,854.782
64,864, 68.8737,870.836
64,880, 69.1028,886.8
64,896, 69.1173,902.883
64,912, 69.6802,918.872
64,928, 69.752,934.846
64,944, 69.9557,950.768
64,960, 70.1209,966.766
64,976, 70.1956,982.742
64,992, 70.9503,998.806
64,1008, 70.9619,1014.82
80,16, 73.0654,22.2345
80,32, 73.1074,38.7762
80,48, 73.8356,54.2662
80,64, 73.8203,70.2436
80,80, 74.0152,86.2273
80,96, 74.0347,102.118
80,112, 74.7775,118.14
80,128, 74.8697,134.284
80,144, 74.9966,150.22
80,160, 75.0274,166.241
80,176, 75.2064,182.27
80,192, 81.8377,185.895
80,208, 75.865,214.322
80,224, 75.921,230.249
80,240, 76.281,246.21
80,256, 76.6576,262.148
80,272, 76.9372,278.237
80,288, 76.9946,294.198
80,304, 77.1262,310.25
80,320, 77.1669,326.192
80,336, 77.9532,342.229
80,352, 77.9236,358.269
80,368, 78.0904,374.26
80,384, 78.1601,390.183
80,400, 78.7109,406.229
80,416, 78.8718,422.214
80,432, 78.9016,438.274
80,448, 79.1537,454.136
80,464, 79.3087,470.185
80,480, 79.7418,486.318
80,496, 79.776,502.205
80,512, 80.0505,518.126
80,528, 80.0526,534.152
80,544, 80.1808,550.148
80,560, 80.7017,566.216
80,576, 80.8895,582.236
80,592, 81.1127,598.202
80,608, 81.1132,614.748
