16,16, 12,31
16,32, 4,34
16,48, 4,44
16,64, 5,48
16,80, 4,82
16,96, 17,90
16,112, 12,110
16,128, 1,142
16,144, 29,137
16,160, 8,162
16,176, 0,169
16,192, 13,180
16,208, 20,200
16,224, 16,238
16,240, 9,246
16,256, 1,256
16,272, 16,260
16,288, 1,278
16,304, 9,317
16,320, 1,326
16,336, 1,343
16,352, 8,357
16,368, 1,381
16,384, 5,380
16,400, 1,409
16,416, 1,403
16,432, 8,427
16,448, 8,440
16,464, 13,451
16,480, 5,468
16,496, 8,481
32,16, 44,22
32,32, 16,32
32,48, 24,33
32,64, 16,61
32,80, 16,81
32,96, 33,108
32,112, 16,121
32,128, 29,123
32,144, 28,146
32,160, 20,168
32,176, 32,170
32,192, 36,180
32,208, 24,208
32,224, 16,223
32,240, 17,245
32,256, 44,247
32,272, 17,259
32,288, 41,292
32,304, 16,292
32,320, 44,326
32,336, 37,322
32,352, 18,341
32,368, 17,364
32,384, 16,380
32,400, 21,405
32,416, 17,419
32,432, 20,443
32,448, 17,462
32,464, 24,469
32,480, 44,492
32,496, 20,480
48,16, 40,12
48,32, 32,20
48,48, 36,50
48,64, 37,59
48,80, 44,77
48,96, 49,96
48,112, 61,102
48,128, 48,115
48,144, 36,149
48,160, 44,156
48,176, 33,163
48,192, 37,190
48,208, 32,209
48,224, 40,223
48,240, 57,235
48,256, 32,258
48,272, 37,280
48,288, 49,282
48,304, 37,306
48,320, 45,306
48,336, 33,339
48,352, 45,342
48,368, 32,357
48,384, 40,377
48,400, 57,411
48,416, 32,425
48,432, 32,444
48,448, 33,447
48,464, 44,465
48,480, 36,488
48,496, 44,496
64,16, 52,1
64,32, 49,41
64,48, 48,49
64,64, 53,48
64,80, 53,72
64,96, 57,109
64,112, 56,117
64,128, 48,132
64,144, 52,134
64,160, 61,175
64,176, 53,186
64,192, 56,189
64,208, 48,221
64,224, 52,237
64,240, 48,230
64,256, 72,257
64,272, 48,284
64,288, 57,287
64,304, 48,290
64,320, 50,309
64,336, 48,325
64,352, 48,343
64,368, 61,364
64,384, 48,378
64,400, 69,411
64,416, 73,403
64,432, 53,433
64,448, 49,449
64,464, 49,476
64,480, 56,487
64,496, 72,500
80,16, 76,1
80,32, 68,37
80,48, 68,42
80,64, 92,75
80,80, 65,93
80,96, 69,88
80,112, 73,103
80,128, 64,125
80,144, 84,144
80,160, 64,159
80,176, 88,166
80,192, 72,176
80,208, 64,206
80,224, 68,235
80,240, 69,229
80,256, 72,270
80,272, 89,270
80,288, 69,291
80,304, 84,296
80,320, 85,321
80,336, 72,326
80,352, 68,356
80,368, 65,371
80,384, 81,394
80,400, 65,406
80,416, 69,424
80,432, 68,428
80,448, 85,459
80,464, 72,448
80,480, 65,469
