16,16, 15.9586,16.002
16,32, 15.9655,32.0044
16,48, 15.9771,48.0035
16,64, 15.9812,64.0028
16,80, 15.982,80.0058
16,96, 15.9805,96.0136
16,112, 15.9821,112.013
16,128, 15.9841,128.016
16,144, 15.9838,144.024
16,160, 15.9808,160.025
16,176, 15.9669,176.026
16,192, 15.9522,192.017
16,208, 15.9329,208.001
16,224, 15.8493,223.997
16,240, 15.7903,239.999
16,256, 15.695,255.99
16,272, 15.2518,271.971
16,288, 15.1563,287.958
16,304, 15.0342,303.952
16,320, 14.8864,319.965
16,336, 14.7498,335.956
16,352, 14.1456,351.921
16,368, 13.9982,367.91
16,384, 13.8001,383.859
16,400, 13.2526,399.856
16,416, 12.9819,415.863
16,432, 12.8458,431.855
16,448, 12.6569,447.862
16,464, 12.2588,463.85
16,480, 12.0167,479.869
16,496, 11.9478,495.827
16,512, 11.8314,511.819
16,528, 11.7954,527.822
16,544, 11.7467,543.854
16,560, 11.6738,559.844
16,576, 11.3421,575.84
16,592, 11.2685,591.807
16,608, 11.1924,607.809
16,624, 11.1021,623.81
16,640, 11.008,639.82
16,656, 11.0084,655.87
16,672, 11.035,671.867
32,16, 31.9603,16.0031
32,32, 31.9682,32.0031
32,48, 31.9788,48.0042
32,64, 31.9842,64.0023
32,80, 31.9835,80.0052
32,96, 31.9819,96.012
32,112, 31.9833,112.01
32,128, 31.9835,128.014
32,144, 31.9802,144.024
32,160, 31.9773,160.024
32,176, 31.9705,176.018
32,192, 31.949,192.008
32,208, 31.9013,208.003
32,224, 31.8495,224.005
32,240, 31.7491,239.996
32,256, 31.6987,255.984
32,272, 31.2813,271.966
32,288, 31.1784,287.963
32,304, 31.0272,303.951
32,320, 30.9187,319.949
32,336, 30.7551,335.96
32,352, 30.2168,351.935
32,368, 30.0422,367.895
32,384, 29.8054,383.901
32,400, 29.7017,399.908
32,416, 29.0286,415.884
32,432, 28.8626,431.847
32,448, 28.2471,447.867
32,464, 28.1904,463.805
32,480, 28.0615,479.813
32,496, 27.9388,495.85
32,512, 27.8712,511.833
32,528, 27.8059,527.813
32,544, 27.7225,543.84
32,560, 27.6493,559.832
32,576, 27.298,575.789
32,592, 27.2446,591.787
32,608, 27.1828,607.791
32,624, 27.1622,623.815
32,640, 27.1174,639.82
32,656, 27.057,655.832
32,672, 27.0667,671.818
48,16, 47.9614,16.0021
48,32, 47.9656,32.0007
48,48, 47.9766,47.9998
48,64, 47.982,64.0034
48,80, 47.982,80.0073
48,96, 47.9813,96.0104
48,112, 47.9871,112.012
48,128, 47.9865,128.014
48,144, 47.9808,144.017
48,160, 47.9817,160.018
48,176, 47.9768,176.014
48,192, 47.9559,192.008
48,208, 47.9103,208.004
48,224, 47.8519,223.985
48,240, 47.8092,239.974
48,256, 47.7016,255.967
48,272, 47.252,271.954
48,288, 47.16,287.955
48,304, 47.0211,303.957
48,320, 46.9342,319.951
48,336, 46.7481,335.939
48,352, 46.2627,351.946
48,368, 45.9797,367.891
48,384, 45.8477,383.902
48,400, 45.2997,399.882
48,416, 45.0955,415.883
48,432, 44.9361,431.869
48,448, 44.7309,447.896
48,464, 44.2468,463.798
48,480, 44.0624,479.78
48,496, 43.9634,495.815
48,512, 43.8755,511.844
48,528, 43.7641,527.827
48,544, 43.6913,543.82
48,560, 43.3114,559.808
48,576, 43.2701,575.817
48,592, 43.2179,591.812
48,608, 43.162,607.826
48,624, 43.1229,623.841
48,640, 43.093,639.841
48,656, 42.9972,655.869
48,672, 42.9774,671.863
64,16, 63.9524,16.0006
64,32, 63.9631,32
64,48, 63.9809,47.9993
64,64, 63.9859,64.0008
64,80, 63.9871,80.0047
64,96, 63.9862,96.0043
64,112, 63.9887,112.009
64,128, 63.9884,128.011
64,144, 63.9803,144.013
64,160, 63.9833,160.015
64,176, 63.9803,176.014
64,192, 63.9531,192.011
64,208, 63.9295,208.007
64,224, 63.8682,223.977
64,240, 63.8224,239.975
64,256, 63.7139,255.975
64,272, 63.2391,271.935
64,288, 63.137,287.943
64,304, 63.0501,303.954
64,320, 62.9306,319.944
64,336, 62.7051,335.933
64,352, 62.3047,351.945
64,368, 61.9807,367.893
64,384, 61.8662,383.897
64,400, 61.28,399.855
64,416, 61.1502,415.855
64,432, 60.9097,431.843
64,448, 60.7551,447.848
64,464, 60.2466,463.805
64,480, 60.0926,479.773
64,496, 59.9641,495.813
64,512, 59.8956,511.827
64,528, 59.8382,527.812
64,544, 59.6981,543.771
64,560, 59.2803,559.795
64,576, 59.2508,575.815
64,592, 59.1851,591.83
64,608, 59.1507,607.83
64,624, 59.1232,623.822
64,640, 59.0927,639.827
64,656, 59.0642,655.852
64,672, 59.0511,671.852
80,16, 79.962,15.999
80,32, 79.9696,32.0008
80,48, 79.9866,47.9994
80,64, 79.9902,64.002
80,80, 79.9898,80.004
80,96, 79.9882,96.0043
80,112, 79.9877,112.007
80,128, 79.9879,128.008
80,144, 79.985,144.009
80,160, 79.9855,160.013
80,176, 79.9784,176.013
80,192, 79.9545,192.011
80,208, 79.9177,208.003
80,224, 79.8848,223.984
80,240, 79.8277,239.982
80,256, 79.7377,255.972
80,272, 79.2281,271.937
80,288, 79.1404,287.939
80,304, 79.0708,303.941
80,320, 78.9534,319.914
80,336, 78.7768,335.898
80,352, 78.6616,351.902
80,368, 78.0463,367.886
80,384, 77.8451,383.883
80,400, 77.2344,399.855
80,416, 77.0915,415.845
80,432, 76.8704,431.837
80,448, 76.6891,447.825
80,464, 76.2573,463.849
80,480, 76.135,479.834
80,496, 75.9972,495.826
80,512, 75.8906,511.86
80,528, 75.8455,527.89
80,544, 75.6911,543.825
80,560, 75.3227,559.802
80,576, 75.2359,575.857
80,592, 75.1887,591.83
80,608, 75.1789,607.843
80,624, 75.1647,623.815
80,640, 75.1028,639.819
80,656, 75.0853,655.84
80,672, 75.07,671.819
96,16, 95.9706,15.9992
96,32, 95.9734,32.0001
96,48, 95.9923,47.9976
96,64, 95.9935,63.9998
96,80, 95.9905,80.0003
96,96, 95.9904,96.0011
96,112, 95.9892,112.003
96,128, 95.9884,128.008
96,144, 95.9889,144.011
96,160, 95.9887,160.012
96,176, 95.9816,176.01
96,192, 95.9612,192.007
96,208, 95.9135,207.996
96,224, 95.8917,223.991
96,240, 95.8246,239.986
96,256, 95.7512,255.961
96,272, 95.3317,271.946
96,288, 95.207,287.928
96,304, 95.1055,303.933
96,320, 94.9631,319.919
96,336, 94.7609,335.907
96,352, 94.326,351.892
96,368, 94.1394,367.89
96,384, 93.8875,383.877
96,400, 93.2562,399.863
96,416, 93.1098,415.851
96,432, 92.93,431.858
96,448, 92.7064,447.851
96,464, 92.2705,463.863
96,480, 92.1123,479.823
